id,Geographic Area ame,Estimate_Households_Mean_income
8600000US81149,ZCTA5 81149,43558
8600000US81151,ZCTA5 81151,52447
8600000US81152,ZCTA5 81152,36839
8600000US81154,ZCTA5 81154,61813
8600000US81155,ZCTA5 81155,60988
8600000US81201,ZCTA5 81201,71543
8600000US81210,ZCTA5 81210,122869
8600000US81211,ZCTA5 81211,66903
8600000US81212,ZCTA5 81212,60913
8600000US81220,ZCTA5 81220,74232
8600000US81221,ZCTA5 81221,54386
8600000US81222,ZCTA5 81222,145176
8600000US81223,ZCTA5 81223,41704
8600000US81224,ZCTA5 81224,91068
8600000US81225,ZCTA5 81225,97071
8600000US81226,ZCTA5 81226,53377
8600000US81227,ZCTA5 81227,
8600000US81230,ZCTA5 81230,60834
8600000US81231,ZCTA5 81231,
8600000US81232,ZCTA5 81232,
8600000US81233,ZCTA5 81233,72734
8600000US81235,ZCTA5 81235,78330
8600000US81236,ZCTA5 81236,60784
8600000US81237,ZCTA5 81237,73578
8600000US81239,ZCTA5 81239,125200
8600000US81240,ZCTA5 81240,78944
8600000US81241,ZCTA5 81241,51802
8600000US81242,ZCTA5 81242,55025
8600000US81243,ZCTA5 81243,56533
8600000US81244,ZCTA5 81244,56061
8600000US81248,ZCTA5 81248,53847
8600000US81251,ZCTA5 81251,60734
8600000US81252,ZCTA5 81252,54643
8600000US81253,ZCTA5 81253,95902
8600000US81301,ZCTA5 81301,99455
8600000US81303,ZCTA5 81303,81734
8600000US81320,ZCTA5 81320,46393
8600000US81321,ZCTA5 81321,55902
8600000US81323,ZCTA5 81323,72080
8600000US81324,ZCTA5 81324,55439
8600000US81325,ZCTA5 81325,54195
8600000US81326,ZCTA5 81326,67813
8600000US81327,ZCTA5 81327,43489
8600000US81328,ZCTA5 81328,68460
8600000US81330,ZCTA5 81330,
8600000US81331,ZCTA5 81331,50448
8600000US81332,ZCTA5 81332,71626
8600000US81334,ZCTA5 81334,32414
8600000US81335,ZCTA5 81335,
8600000US81401,ZCTA5 81401,56676
8600000US81403,ZCTA5 81403,76389
8600000US81410,ZCTA5 81410,59565
8600000US81411,ZCTA5 81411,40030
8600000US81413,ZCTA5 81413,61725
8600000US81415,ZCTA5 81415,87756
8600000US81416,ZCTA5 81416,54592
8600000US81418,ZCTA5 81418,69560
8600000US81419,ZCTA5 81419,60023
8600000US81422,ZCTA5 81422,47876
8600000US81423,ZCTA5 81423,75575
8600000US81424,ZCTA5 81424,61116
8600000US81425,ZCTA5 81425,52375
8600000US81426,ZCTA5 81426,96709
8600000US81427,ZCTA5 81427,70579
8600000US81428,ZCTA5 81428,77501
8600000US81429,ZCTA5 81429,66215
8600000US81430,ZCTA5 81430,116168
8600000US81431,ZCTA5 81431,67004
8600000US81432,ZCTA5 81432,79136
8600000US81433,ZCTA5 81433,65134
8600000US81434,ZCTA5 81434,43248
8600000US81435,ZCTA5 81435,106063
8600000US81501,ZCTA5 81501,47646
8600000US81503,ZCTA5 81503,64398
8600000US81504,ZCTA5 81504,67044
8600000US81505,ZCTA5 81505,79694
8600000US81506,ZCTA5 81506,83444
8600000US81507,ZCTA5 81507,92888
8600000US81520,ZCTA5 81520,49344
8600000US81521,ZCTA5 81521,66861
8600000US81522,ZCTA5 81522,
8600000US81523,ZCTA5 81523,129099
8600000US81524,ZCTA5 81524,87376
8600000US81525,ZCTA5 81525,65833
8600000US81526,ZCTA5 81526,76882
8600000US81527,ZCTA5 81527,73341
8600000US81601,ZCTA5 81601,91403
8600000US81610,ZCTA5 81610,55302
8600000US81611,ZCTA5 81611,147215
8600000US81612,ZCTA5 81612,
8600000US81615,ZCTA5 81615,77229
8600000US81620,ZCTA5 81620,108857
8600000US81621,ZCTA5 81621,108478
8600000US81623,ZCTA5 81623,111885
8600000US81624,ZCTA5 81624,76026
8600000US81625,ZCTA5 81625,70013
8600000US81630,ZCTA5 81630,69497
8600000US81631,ZCTA5 81631,120995
8600000US81632,ZCTA5 81632,123978
8600000US81633,ZCTA5 81633,
8600000US81635,ZCTA5 81635,82853
8600000US81637,ZCTA5 81637,91212
8600000US81638,ZCTA5 81638,76426
8600000US81639,ZCTA5 81639,73832
8600000US81640,ZCTA5 81640,42856
8600000US81641,ZCTA5 81641,64939
8600000US81642,ZCTA5 81642,
8600000US81643,ZCTA5 81643,82133
8600000US81645,ZCTA5 81645,95912
8600000US81646,ZCTA5 81646,73260
8600000US81647,ZCTA5 81647,92382
8600000US81648,ZCTA5 81648,77797
8600000US81649,ZCTA5 81649,71938
8600000US81650,ZCTA5 81650,70910
8600000US81652,ZCTA5 81652,77699
8600000US81653,ZCTA5 81653,
8600000US81654,ZCTA5 81654,80183
8600000US81655,ZCTA5 81655,
8600000US81656,ZCTA5 81656,64985
8600000US81657,ZCTA5 81657,123482
8600000US82001,ZCTA5 82001,71462
8600000US82005,ZCTA5 82005,
8600000US82007,ZCTA5 82007,64448
8600000US82009,ZCTA5 82009,99895
8600000US82050,ZCTA5 82050,48157
8600000US82051,ZCTA5 82051,31605
8600000US82052,ZCTA5 82052,
8600000US82053,ZCTA5 82053,66961
8600000US82054,ZCTA5 82054,105359
8600000US82055,ZCTA5 82055,69497
8600000US82058,ZCTA5 82058,78573
8600000US82059,ZCTA5 82059,47417
8600000US82060,ZCTA5 82060,121826
8600000US82061,ZCTA5 82061,
8600000US82063,ZCTA5 82063,85998
8600000US82070,ZCTA5 82070,65848
8600000US82072,ZCTA5 82072,58605
8600000US82073,ZCTA5 82073,
8600000US82081,ZCTA5 82081,110390
8600000US82082,ZCTA5 82082,73053
8600000US82083,ZCTA5 82083,39933
8600000US82084,ZCTA5 82084,
8600000US82190,ZCTA5 82190,55619
8600000US82201,ZCTA5 82201,73653
8600000US82210,ZCTA5 82210,60343
8600000US82212,ZCTA5 82212,72592
8600000US82213,ZCTA5 82213,53081
8600000US82214,ZCTA5 82214,63704
8600000US82215,ZCTA5 82215,69665
8600000US82217,ZCTA5 82217,
8600000US82219,ZCTA5 82219,
8600000US82221,ZCTA5 82221,43158
8600000US82222,ZCTA5 82222,78672
8600000US82223,ZCTA5 82223,69010
8600000US82224,ZCTA5 82224,
8600000US82225,ZCTA5 82225,54563
8600000US82227,ZCTA5 82227,71933
8600000US82229,ZCTA5 82229,
8600000US82240,ZCTA5 82240,68007
8600000US82242,ZCTA5 82242,95728
8600000US82243,ZCTA5 82243,57784
8600000US82244,ZCTA5 82244,71217
8600000US82301,ZCTA5 82301,74893
8600000US82321,ZCTA5 82321,69228
8600000US82322,ZCTA5 82322,70293
8600000US82323,ZCTA5 82323,45020
8600000US82324,ZCTA5 82324,55391
8600000US82325,ZCTA5 82325,85187
8600000US82327,ZCTA5 82327,55183
8600000US82329,ZCTA5 82329,48627
8600000US82331,ZCTA5 82331,75322
8600000US82332,ZCTA5 82332,36928
8600000US82334,ZCTA5 82334,92880
8600000US82335,ZCTA5 82335,40045
8600000US82336,ZCTA5 82336,70675
8600000US82401,ZCTA5 82401,65473
8600000US82410,ZCTA5 82410,59423
8600000US82411,ZCTA5 82411,68292
8600000US82412,ZCTA5 82412,65261
8600000US82414,ZCTA5 82414,83888
8600000US82420,ZCTA5 82420,72792
8600000US82421,ZCTA5 82421,68671
8600000US82422,ZCTA5 82422,
8600000US82423,ZCTA5 82423,44349
8600000US82426,ZCTA5 82426,58712
8600000US82428,ZCTA5 82428,79162
8600000US82430,ZCTA5 82430,50567
8600000US82431,ZCTA5 82431,62841
8600000US82432,ZCTA5 82432,45885
8600000US82433,ZCTA5 82433,65536
8600000US82434,ZCTA5 82434,44168
8600000US82435,ZCTA5 82435,84928
8600000US82440,ZCTA5 82440,
8600000US82441,ZCTA5 82441,54901
8600000US82442,ZCTA5 82442,63983
8600000US82443,ZCTA5 82443,68094
8600000US82450,ZCTA5 82450,52600
8600000US82501,ZCTA5 82501,73189
8600000US82510,ZCTA5 82510,55575
8600000US82512,ZCTA5 82512,78942
8600000US82513,ZCTA5 82513,61756
8600000US82514,ZCTA5 82514,56855
8600000US82515,ZCTA5 82515,58687
8600000US82516,ZCTA5 82516,49267
8600000US82520,ZCTA5 82520,74797
8600000US82523,ZCTA5 82523,69319
8600000US82601,ZCTA5 82601,73870
8600000US82604,ZCTA5 82604,81091
8600000US82609,ZCTA5 82609,86794
8600000US82620,ZCTA5 82620,104268
8600000US82630,ZCTA5 82630,
8600000US82633,ZCTA5 82633,79952
8600000US82635,ZCTA5 82635,46292
8600000US82636,ZCTA5 82636,77664
8600000US82637,ZCTA5 82637,74911
8600000US82638,ZCTA5 82638,
8600000US82639,ZCTA5 82639,76939
8600000US82640,ZCTA5 82640,
8600000US82642,ZCTA5 82642,39241
8600000US82643,ZCTA5 82643,60241
8600000US82644,ZCTA5 82644,58235
8600000US82646,ZCTA5 82646,
8600000US82648,ZCTA5 82648,
8600000US82649,ZCTA5 82649,63661
8600000US82701,ZCTA5 82701,70776
8600000US82710,ZCTA5 82710,61375
8600000US82711,ZCTA5 82711,128445
8600000US82712,ZCTA5 82712,45403
8600000US82714,ZCTA5 82714,
8600000US82715,ZCTA5 82715,
8600000US82716,ZCTA5 82716,79910
8600000US82718,ZCTA5 82718,96492
8600000US82720,ZCTA5 82720,79698
8600000US82721,ZCTA5 82721,80102
8600000US82723,ZCTA5 82723,77178
8600000US82725,ZCTA5 82725,70721
8600000US82727,ZCTA5 82727,89290
8600000US82729,ZCTA5 82729,80886
8600000US82730,ZCTA5 82730,65178
8600000US82731,ZCTA5 82731,64563
8600000US82732,ZCTA5 82732,87682
8600000US82801,ZCTA5 82801,76939
8600000US82831,ZCTA5 82831,55145
8600000US82832,ZCTA5 82832,130614
8600000US82833,ZCTA5 82833,
8600000US82834,ZCTA5 82834,78118
8600000US82835,ZCTA5 82835,58774
8600000US82836,ZCTA5 82836,71720
8600000US82837,ZCTA5 82837,55208
8600000US82838,ZCTA5 82838,88106
8600000US82839,ZCTA5 82839,69062
8600000US82842,ZCTA5 82842,51894
8600000US82844,ZCTA5 82844,
8600000US82845,ZCTA5 82845,
8600000US82901,ZCTA5 82901,86086
8600000US82922,ZCTA5 82922,70108
8600000US82923,ZCTA5 82923,145859
8600000US82925,ZCTA5 82925,98636
8600000US82929,ZCTA5 82929,50724
8600000US82930,ZCTA5 82930,66217
8600000US82932,ZCTA5 82932,56937
8600000US82933,ZCTA5 82933,78004
8600000US82934,ZCTA5 82934,88693
8600000US82935,ZCTA5 82935,87113
8600000US82936,ZCTA5 82936,
8600000US82937,ZCTA5 82937,88731
8600000US82938,ZCTA5 82938,40689
8600000US82939,ZCTA5 82939,64874
8600000US82941,ZCTA5 82941,80131
8600000US82942,ZCTA5 82942,63891
8600000US82943,ZCTA5 82943,46313
8600000US82944,ZCTA5 82944,83168
8600000US82945,ZCTA5 82945,73976
8600000US83001,ZCTA5 83001,131981
8600000US83011,ZCTA5 83011,
8600000US83012,ZCTA5 83012,47604
8600000US83013,ZCTA5 83013,70857
8600000US83014,ZCTA5 83014,154638
8600000US83025,ZCTA5 83025,96544
8600000US83101,ZCTA5 83101,76084
8600000US83110,ZCTA5 83110,74290
8600000US83111,ZCTA5 83111,60126
8600000US83112,ZCTA5 83112,94061
8600000US83113,ZCTA5 83113,86519
8600000US83114,ZCTA5 83114,70921
8600000US83115,ZCTA5 83115,98876
8600000US83116,ZCTA5 83116,69985
8600000US83118,ZCTA5 83118,116990
8600000US83119,ZCTA5 83119,104001
8600000US83120,ZCTA5 83120,105943
8600000US83121,ZCTA5 83121,
8600000US83122,ZCTA5 83122,56289
8600000US83123,ZCTA5 83123,60001
8600000US83124,ZCTA5 83124,106936
8600000US83126,ZCTA5 83126,90289
8600000US83127,ZCTA5 83127,78325
8600000US83128,ZCTA5 83128,97394
8600000US83201,ZCTA5 83201,64459
8600000US83202,ZCTA5 83202,65650
8600000US83203,ZCTA5 83203,31646
8600000US83204,ZCTA5 83204,64605
8600000US83209,ZCTA5 83209,14867
8600000US83210,ZCTA5 83210,51478
8600000US83211,ZCTA5 83211,60676
8600000US83212,ZCTA5 83212,65877
8600000US83213,ZCTA5 83213,48078
8600000US83214,ZCTA5 83214,66919
8600000US83215,ZCTA5 83215,31924
8600000US83217,ZCTA5 83217,76114
8600000US83218,ZCTA5 83218,47275
8600000US83220,ZCTA5 83220,58788
8600000US83221,ZCTA5 83221,63984
8600000US83223,ZCTA5 83223,74359
8600000US83226,ZCTA5 83226,43549
8600000US83227,ZCTA5 83227,37624
8600000US83228,ZCTA5 83228,44207
8600000US83232,ZCTA5 83232,66644
8600000US83233,ZCTA5 83233,
8600000US83234,ZCTA5 83234,68110
8600000US83235,ZCTA5 83235,
8600000US83236,ZCTA5 83236,64708
8600000US83237,ZCTA5 83237,80359
8600000US83238,ZCTA5 83238,59836
8600000US83239,ZCTA5 83239,63441
8600000US83241,ZCTA5 83241,76572
8600000US83243,ZCTA5 83243,
8600000US83244,ZCTA5 83244,79674
8600000US83245,ZCTA5 83245,74121
8600000US83246,ZCTA5 83246,89279
8600000US83250,ZCTA5 83250,80406
8600000US83251,ZCTA5 83251,66755
8600000US83252,ZCTA5 83252,57030
8600000US83253,ZCTA5 83253,32982
8600000US83254,ZCTA5 83254,60314
8600000US83255,ZCTA5 83255,70123
8600000US83261,ZCTA5 83261,61593
8600000US83262,ZCTA5 83262,75523
8600000US83263,ZCTA5 83263,68155
8600000US83271,ZCTA5 83271,78176
8600000US83272,ZCTA5 83272,72494
8600000US83274,ZCTA5 83274,64174
8600000US83276,ZCTA5 83276,68810
8600000US83277,ZCTA5 83277,81460
8600000US83278,ZCTA5 83278,77321
8600000US83281,ZCTA5 83281,72054
8600000US83283,ZCTA5 83283,107880
8600000US83285,ZCTA5 83285,57000
8600000US83286,ZCTA5 83286,70230
8600000US83287,ZCTA5 83287,92963
8600000US83301,ZCTA5 83301,64867
8600000US83302,ZCTA5 83302,32787
8600000US83311,ZCTA5 83311,64803
8600000US83312,ZCTA5 83312,45207
8600000US83313,ZCTA5 83313,75223
8600000US83314,ZCTA5 83314,73397
8600000US83316,ZCTA5 83316,58378
8600000US83318,ZCTA5 83318,61678
8600000US83320,ZCTA5 83320,64482
8600000US83321,ZCTA5 83321,58147
8600000US83322,ZCTA5 83322,
8600000US83323,ZCTA5 83323,66521
8600000US83324,ZCTA5 83324,57173
8600000US83325,ZCTA5 83325,68257
8600000US83327,ZCTA5 83327,70234
8600000US83328,ZCTA5 83328,65535
8600000US83330,ZCTA5 83330,62797
8600000US83332,ZCTA5 83332,53338
8600000US83333,ZCTA5 83333,82963
8600000US83334,ZCTA5 83334,61514
8600000US83335,ZCTA5 83335,64100
8600000US83336,ZCTA5 83336,68890
8600000US83337,ZCTA5 83337,
8600000US83338,ZCTA5 83338,61178
8600000US83340,ZCTA5 83340,70630
8600000US83341,ZCTA5 83341,75375
8600000US83342,ZCTA5 83342,63576
8600000US83344,ZCTA5 83344,73939
8600000US83346,ZCTA5 83346,82697
8600000US83347,ZCTA5 83347,61910
8600000US83348,ZCTA5 83348,60570
8600000US83349,ZCTA5 83349,61665
8600000US83350,ZCTA5 83350,65224
8600000US83352,ZCTA5 83352,53253
8600000US83353,ZCTA5 83353,91541
8600000US83354,ZCTA5 83354,
8600000US83355,ZCTA5 83355,56043
8600000US83401,ZCTA5 83401,65601
8600000US83402,ZCTA5 83402,72575
8600000US83404,ZCTA5 83404,90700
8600000US83406,ZCTA5 83406,92043
8600000US83414,ZCTA5 83414,60074
8600000US83420,ZCTA5 83420,54244
8600000US83421,ZCTA5 83421,66060
8600000US83422,ZCTA5 83422,91766
8600000US83423,ZCTA5 83423,49292
8600000US83424,ZCTA5 83424,57227
8600000US83425,ZCTA5 83425,76221
8600000US83427,ZCTA5 83427,78884
8600000US83428,ZCTA5 83428,68660
8600000US83429,ZCTA5 83429,77369
8600000US83431,ZCTA5 83431,62564
8600000US83433,ZCTA5 83433,
8600000US83434,ZCTA5 83434,72498
8600000US83435,ZCTA5 83435,60330
8600000US83436,ZCTA5 83436,61879
8600000US83440,ZCTA5 83440,52160
8600000US83442,ZCTA5 83442,76708
8600000US83443,ZCTA5 83443,66372
8600000US83444,ZCTA5 83444,40866
8600000US83445,ZCTA5 83445,64124
8600000US83446,ZCTA5 83446,32529
8600000US83448,ZCTA5 83448,74544
8600000US83449,ZCTA5 83449,51861
8600000US83450,ZCTA5 83450,61624
8600000US83451,ZCTA5 83451,51609
8600000US83452,ZCTA5 83452,74266
8600000US83454,ZCTA5 83454,71794
8600000US83455,ZCTA5 83455,81790
8600000US83460,ZCTA5 83460,
8600000US83462,ZCTA5 83462,43278
8600000US83463,ZCTA5 83463,60096
8600000US83464,ZCTA5 83464,48910
8600000US83465,ZCTA5 83465,84662
8600000US83466,ZCTA5 83466,37193
8600000US83467,ZCTA5 83467,49908
8600000US83468,ZCTA5 83468,59628
8600000US83469,ZCTA5 83469,
8600000US83501,ZCTA5 83501,66911
8600000US83520,ZCTA5 83520,63260
8600000US83522,ZCTA5 83522,60753
8600000US83523,ZCTA5 83523,61283
8600000US83524,ZCTA5 83524,68697
8600000US83525,ZCTA5 83525,35360
8600000US83526,ZCTA5 83526,59414
8600000US83530,ZCTA5 83530,49695
8600000US83533,ZCTA5 83533,76603
8600000US83535,ZCTA5 83535,64704
8600000US83536,ZCTA5 83536,44470
8600000US83537,ZCTA5 83537,76373
8600000US83539,ZCTA5 83539,52191
8600000US83540,ZCTA5 83540,57617
8600000US83541,ZCTA5 83541,59669
8600000US83542,ZCTA5 83542,32005
8600000US83543,ZCTA5 83543,82330
8600000US83544,ZCTA5 83544,58721
8600000US83545,ZCTA5 83545,46939
8600000US83546,ZCTA5 83546,50927
8600000US83547,ZCTA5 83547,38883
8600000US83548,ZCTA5 83548,49937
8600000US83549,ZCTA5 83549,55115
8600000US83552,ZCTA5 83552,39353
8600000US83553,ZCTA5 83553,42428
8600000US83554,ZCTA5 83554,53261
8600000US83555,ZCTA5 83555,51970
8600000US83601,ZCTA5 83601,
8600000US83602,ZCTA5 83602,
8600000US83604,ZCTA5 83604,70986
8600000US83605,ZCTA5 83605,55614
8600000US83607,ZCTA5 83607,68586
8600000US83610,ZCTA5 83610,66560
8600000US83611,ZCTA5 83611,72254
8600000US83612,ZCTA5 83612,55121
8600000US83615,ZCTA5 83615,70629
8600000US83616,ZCTA5 83616,119500
8600000US83617,ZCTA5 83617,51041
8600000US83619,ZCTA5 83619,72559
8600000US83622,ZCTA5 83622,71016
8600000US83623,ZCTA5 83623,40092
8600000US83624,ZCTA5 83624,85758
8600000US83626,ZCTA5 83626,54241
8600000US83627,ZCTA5 83627,43343
8600000US83628,ZCTA5 83628,47472
8600000US83629,ZCTA5 83629,62131
8600000US83631,ZCTA5 83631,47061
8600000US83632,ZCTA5 83632,67491
8600000US83633,ZCTA5 83633,71232
8600000US83634,ZCTA5 83634,73039
8600000US83636,ZCTA5 83636,
8600000US83637,ZCTA5 83637,35664
8600000US83638,ZCTA5 83638,80622
8600000US83639,ZCTA5 83639,56964
8600000US83641,ZCTA5 83641,78296
8600000US83642,ZCTA5 83642,87391
8600000US83643,ZCTA5 83643,53303
8600000US83644,ZCTA5 83644,72402
8600000US83645,ZCTA5 83645,66348
8600000US83646,ZCTA5 83646,89579
8600000US83647,ZCTA5 83647,59843
8600000US83648,ZCTA5 83648,48933
8600000US83650,ZCTA5 83650,56400
8600000US83651,ZCTA5 83651,51867
8600000US83654,ZCTA5 83654,61017
8600000US83655,ZCTA5 83655,66169
8600000US83656,ZCTA5 83656,50597
8600000US83657,ZCTA5 83657,43859
8600000US83660,ZCTA5 83660,58860
8600000US83661,ZCTA5 83661,61164
8600000US83666,ZCTA5 83666,41746
8600000US83669,ZCTA5 83669,83642
8600000US83670,ZCTA5 83670,50745
8600000US83671,ZCTA5 83671,
8600000US83672,ZCTA5 83672,48817
8600000US83676,ZCTA5 83676,64089
8600000US83677,ZCTA5 83677,
8600000US83686,ZCTA5 83686,62134
8600000US83687,ZCTA5 83687,66593
8600000US83702,ZCTA5 83702,104534
8600000US83703,ZCTA5 83703,76590
8600000US83704,ZCTA5 83704,62876
8600000US83705,ZCTA5 83705,55777
8600000US83706,ZCTA5 83706,73787
8600000US83709,ZCTA5 83709,83694
8600000US83712,ZCTA5 83712,116001
8600000US83713,ZCTA5 83713,86528
8600000US83714,ZCTA5 83714,80586
8600000US83716,ZCTA5 83716,103761
8600000US83801,ZCTA5 83801,68897
8600000US83802,ZCTA5 83802,34464
8600000US83803,ZCTA5 83803,49529
8600000US83804,ZCTA5 83804,77953
8600000US83805,ZCTA5 83805,69775
8600000US83806,ZCTA5 83806,43874
8600000US83808,ZCTA5 83808,53129
8600000US83809,ZCTA5 83809,90217
8600000US83810,ZCTA5 83810,103473
8600000US83811,ZCTA5 83811,36023
8600000US83812,ZCTA5 83812,43837
8600000US83813,ZCTA5 83813,84783
8600000US83814,ZCTA5 83814,74722
8600000US83815,ZCTA5 83815,67321
8600000US83821,ZCTA5 83821,125287
8600000US83822,ZCTA5 83822,42248
8600000US83823,ZCTA5 83823,59965
8600000US83824,ZCTA5 83824,45051
8600000US83825,ZCTA5 83825,68947
8600000US83826,ZCTA5 83826,
8600000US83827,ZCTA5 83827,39977
8600000US83830,ZCTA5 83830,34671
8600000US83832,ZCTA5 83832,85305
8600000US83833,ZCTA5 83833,81254
8600000US83834,ZCTA5 83834,46161
8600000US83835,ZCTA5 83835,86305
8600000US83836,ZCTA5 83836,64317
8600000US83837,ZCTA5 83837,48069
8600000US83839,ZCTA5 83839,50580
8600000US83840,ZCTA5 83840,44387
8600000US83841,ZCTA5 83841,50394
8600000US83842,ZCTA5 83842,80576
8600000US83843,ZCTA5 83843,59550
8600000US83844,ZCTA5 83844,
8600000US83845,ZCTA5 83845,54209
8600000US83846,ZCTA5 83846,51387
8600000US83847,ZCTA5 83847,44818
8600000US83848,ZCTA5 83848,44467
8600000US83849,ZCTA5 83849,49964
8600000US83850,ZCTA5 83850,70573
8600000US83851,ZCTA5 83851,50115
8600000US83852,ZCTA5 83852,37150
8600000US83854,ZCTA5 83854,66200
8600000US83855,ZCTA5 83855,53406
8600000US83856,ZCTA5 83856,52254
8600000US83857,ZCTA5 83857,79060
8600000US83858,ZCTA5 83858,80506
8600000US83860,ZCTA5 83860,77831
8600000US83861,ZCTA5 83861,63492
8600000US83864,ZCTA5 83864,70903
8600000US83866,ZCTA5 83866,
8600000US83867,ZCTA5 83867,84668
8600000US83868,ZCTA5 83868,40186
8600000US83869,ZCTA5 83869,71393
8600000US83870,ZCTA5 83870,43493
8600000US83871,ZCTA5 83871,75571
8600000US83872,ZCTA5 83872,126224
8600000US83873,ZCTA5 83873,47743
8600000US83874,ZCTA5 83874,
8600000US83876,ZCTA5 83876,66536
8600000US84001,ZCTA5 84001,78068
8600000US84002,ZCTA5 84002,116355
8600000US84003,ZCTA5 84003,112868
8600000US84004,ZCTA5 84004,164660
8600000US84005,ZCTA5 84005,87757
8600000US84006,ZCTA5 84006,70256
8600000US84007,ZCTA5 84007,89434
8600000US84010,ZCTA5 84010,92989
8600000US84013,ZCTA5 84013,97296
8600000US84014,ZCTA5 84014,111263
8600000US84015,ZCTA5 84015,78513
8600000US84017,ZCTA5 84017,89286
8600000US84018,ZCTA5 84018,172634
8600000US84020,ZCTA5 84020,149514
8600000US84021,ZCTA5 84021,60332
8600000US84022,ZCTA5 84022,89014
8600000US84023,ZCTA5 84023,74955
8600000US84024,ZCTA5 84024,
8600000US84025,ZCTA5 84025,119386
8600000US84026,ZCTA5 84026,49927
8600000US84027,ZCTA5 84027,52389
8600000US84028,ZCTA5 84028,62748
8600000US84029,ZCTA5 84029,80374
8600000US84031,ZCTA5 84031,84424
8600000US84032,ZCTA5 84032,95113
8600000US84033,ZCTA5 84033,94040
8600000US84034,ZCTA5 84034,41166
8600000US84035,ZCTA5 84035,90283
8600000US84036,ZCTA5 84036,105486
8600000US84037,ZCTA5 84037,113210
8600000US84038,ZCTA5 84038,96307
8600000US84039,ZCTA5 84039,177636
8600000US84040,ZCTA5 84040,111179
8600000US84041,ZCTA5 84041,77556
8600000US84042,ZCTA5 84042,108263
8600000US84043,ZCTA5 84043,102899
8600000US84044,ZCTA5 84044,66697
8600000US84045,ZCTA5 84045,107244
8600000US84046,ZCTA5 84046,80380
8600000US84047,ZCTA5 84047,68452
8600000US84049,ZCTA5 84049,98543
8600000US84050,ZCTA5 84050,110117
8600000US84051,ZCTA5 84051,79238
8600000US84052,ZCTA5 84052,61660
8600000US84053,ZCTA5 84053,79549
8600000US84054,ZCTA5 84054,100323
8600000US84055,ZCTA5 84055,80344
8600000US84056,ZCTA5 84056,60071
8600000US84057,ZCTA5 84057,72551
8600000US84058,ZCTA5 84058,74874
8600000US84060,ZCTA5 84060,158125
8600000US84061,ZCTA5 84061,67171
8600000US84062,ZCTA5 84062,91109
8600000US84063,ZCTA5 84063,310822
8600000US84064,ZCTA5 84064,78437
8600000US84065,ZCTA5 84065,119099
8600000US84066,ZCTA5 84066,75661
8600000US84067,ZCTA5 84067,75329
8600000US84069,ZCTA5 84069,87814
8600000US84070,ZCTA5 84070,78017
8600000US84071,ZCTA5 84071,79619
8600000US84072,ZCTA5 84072,56430
8600000US84073,ZCTA5 84073,93561
8600000US84074,ZCTA5 84074,80209
8600000US84075,ZCTA5 84075,107402
8600000US84076,ZCTA5 84076,83009
8600000US84078,ZCTA5 84078,77406
8600000US84080,ZCTA5 84080,65305
8600000US84081,ZCTA5 84081,99031
8600000US84082,ZCTA5 84082,156265
8600000US84083,ZCTA5 84083,38697
8600000US84084,ZCTA5 84084,81040
8600000US84085,ZCTA5 84085,137873
8600000US84086,ZCTA5 84086,70953
8600000US84087,ZCTA5 84087,93258
8600000US84088,ZCTA5 84088,84005
8600000US84092,ZCTA5 84092,147913
8600000US84093,ZCTA5 84093,130590
8600000US84094,ZCTA5 84094,90527
8600000US84095,ZCTA5 84095,126087
8600000US84096,ZCTA5 84096,111442
8600000US84097,ZCTA5 84097,98662
8600000US84098,ZCTA5 84098,178511
8600000US84101,ZCTA5 84101,64357
8600000US84102,ZCTA5 84102,65727
8600000US84103,ZCTA5 84103,112114
8600000US84104,ZCTA5 84104,55720
8600000US84105,ZCTA5 84105,105524
8600000US84106,ZCTA5 84106,84940
8600000US84107,ZCTA5 84107,66976
8600000US84108,ZCTA5 84108,141422
8600000US84109,ZCTA5 84109,118534
8600000US84111,ZCTA5 84111,55951
8600000US84112,ZCTA5 84112,21764
8600000US84113,ZCTA5 84113,
